Instance,Instance Size,Pivoting Rule,Neighborhood,Initial Solution,Run,Deviation (%),Time (s)
ta083,100,first,vnd1,random,8,6.903,2.24
ta083,100,first,vnd1,random,9,6.903,2.4993
ta083,100,first,vnd1,random,10,6.916,2.5698
ta083,100,first,vnd1,srz,1,6.903,2.4485
ta083,100,first,vnd1,srz,2,6.6295,4.4664
ta083,100,first,vnd1,srz,3,6.903,2.6432
ta083,100,first,vnd1,srz,4,6.903,2.6591
ta083,100,first,vnd1,srz,5,6.903,2.578
ta083,100,first,vnd1,srz,6,6.903,2.5201
ta083,100,first,vnd1,srz,7,6.903,2.4866
ta083,100,first,vnd1,srz,8,6.903,2.9633
ta083,100,first,vnd1,srz,9,6.916,1.893
ta083,100,first,vnd1,srz,10,6.903,2.0604
ta083,100,first,vnd2,random,1,6.4255,6.9589
